,src_ip,dst_ip,src_port,dst_port,t_proto,dsfield,ip_flags,length,application,traffic_type,arc,d_proto
5316,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1156,facebook,chat,nonvpn,TLS
5317,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,577,facebook,chat,nonvpn,TLS
5318,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5319,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,1340,facebook,chat,nonvpn,TLS
5320,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5321,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5322,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5323,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1113,facebook,chat,nonvpn,TLS
5324,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,643,facebook,chat,nonvpn,TLS
5325,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
5326,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,287,facebook,chat,nonvpn,TLS
5327,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
5328,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5329,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5330,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5331,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
5332,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,334,facebook,chat,nonvpn,TLS
5333,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,119,facebook,chat,nonvpn,TLS
5334,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
5335,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5336,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,803,facebook,chat,nonvpn,TLS
5337,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,642,facebook,chat,nonvpn,TLS
5338,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5339,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,822,facebook,chat,nonvpn,TLS
5340,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5341,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,642,facebook,chat,nonvpn,TLS
5342,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5343,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5344,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,565,facebook,chat,nonvpn,TLS
5345,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5346,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,367,facebook,chat,nonvpn,TLS
5347,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,804,facebook,chat,nonvpn,TLS
5348,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
5349,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,1053,facebook,chat,nonvpn,TLS
5350,131.202.240.87,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
5351,131.202.240.87,224.0.0.252,50068,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
5352,131.202.240.87,224.0.0.252,61432,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
5353,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
5354,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
5355,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,198,facebook,chat,nonvpn,TLS
5356,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
5357,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,638,facebook,chat,nonvpn,TLS
5358,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
5359,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
5360,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5361,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5362,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5363,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,822,facebook,chat,nonvpn,TLS
5364,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5365,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,488,facebook,chat,nonvpn,TLS
5366,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
5367,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,198,facebook,chat,nonvpn,TLS
5368,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
5369,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5370,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5371,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5372,131.202.240.87,224.0.0.252,61432,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
5373,131.202.240.87,224.0.0.252,50068,5355,udp,0x00,0x00,64,facebook,chat,nonvpn,LLMNR
5374,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1166,facebook,chat,nonvpn,TLS
5375,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,640,facebook,chat,nonvpn,TLS
5376,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,1404,facebook,chat,nonvpn,TLS
5377,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,333,facebook,chat,nonvpn,TLS
5378,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,252,facebook,chat,nonvpn,TLS
5379,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,101,facebook,chat,nonvpn,TLS
5380,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5381,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5382,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,948,facebook,chat,nonvpn,TLS
5383,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5384,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,640,facebook,chat,nonvpn,TLS
5385,131.202.240.87,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
5386,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5387,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5388,131.202.240.87,131.202.243.255,137,137,udp,0x00,0x00,92,facebook,chat,nonvpn,NBNS
5389,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,711,facebook,chat,nonvpn,TLS
5390,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,639,facebook,chat,nonvpn,TLS
5391,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5392,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,862,facebook,chat,nonvpn,TLS
5393,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5394,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,639,facebook,chat,nonvpn,TLS
5395,173.252.100.27,131.202.240.87,443,64842,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5396,131.202.240.87,173.252.100.27,64842,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5397,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5398,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5399,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5400,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5401,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5402,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,124,facebook,chat,nonvpn,SNMP
5403,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5404,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5405,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5406,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5407,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,124,facebook,chat,nonvpn,SNMP
5408,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5409,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5410,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,535,facebook,chat,nonvpn,TLS
5411,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,470,facebook,chat,nonvpn,TLS
5412,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,60,facebook,chat,nonvpn,TCP
5413,173.252.100.27,131.202.240.242,443,32576,tcp,0x00,0x40,99,facebook,chat,nonvpn,TLS
5414,131.202.240.242,173.252.100.27,32576,443,tcp,0x00,0x40,54,facebook,chat,nonvpn,TCP
5415,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5416,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5417,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5418,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5419,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5420,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5421,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5422,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5423,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5424,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5425,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5426,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5427,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,124,facebook,chat,nonvpn,SNMP
5428,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5429,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5430,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,124,facebook,chat,nonvpn,SNMP
5431,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5432,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5433,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5434,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5435,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5436,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5437,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5438,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5439,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5440,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5441,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5442,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5443,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5444,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5445,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,106,facebook,chat,nonvpn,SNMP
5446,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5447,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5448,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5449,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5450,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,106,facebook,chat,nonvpn,SNMP
5451,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5452,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5453,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,106,facebook,chat,nonvpn,SNMP
5454,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5455,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5456,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5457,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5458,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,106,facebook,chat,nonvpn,SNMP
5459,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5460,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5461,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5462,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5463,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5464,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5465,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5466,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5467,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5468,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5469,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5470,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5471,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5472,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5473,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,106,facebook,chat,nonvpn,SNMP
5474,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5475,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5476,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5477,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5478,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,106,facebook,chat,nonvpn,SNMP
5479,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5480,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5481,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,124,facebook,chat,nonvpn,SNMP
5482,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5483,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5484,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5485,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5486,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,124,facebook,chat,nonvpn,SNMP
5487,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5488,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5489,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,124,facebook,chat,nonvpn,SNMP
5490,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5491,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5492,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5493,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5494,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,124,facebook,chat,nonvpn,SNMP
5495,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5496,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5497,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5498,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5499,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5500,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5501,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5502,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5503,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5504,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5505,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5506,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5507,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5508,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5509,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,124,facebook,chat,nonvpn,SNMP
5510,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5511,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5512,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5513,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5514,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,124,facebook,chat,nonvpn,SNMP
5515,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5516,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5517,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5518,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5519,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5520,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5521,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5522,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5523,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5524,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5525,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5526,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5527,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5528,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5529,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,106,facebook,chat,nonvpn,SNMP
5530,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5531,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5532,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5533,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5534,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,106,facebook,chat,nonvpn,SNMP
5535,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5536,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5537,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,106,facebook,chat,nonvpn,SNMP
5538,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5539,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5540,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5541,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5542,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,106,facebook,chat,nonvpn,SNMP
5543,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5544,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5545,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5546,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5547,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5548,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5549,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5550,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5551,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5552,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5553,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5554,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5555,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,88,facebook,chat,nonvpn,SNMP
5556,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5557,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,106,facebook,chat,nonvpn,SNMP
5558,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5559,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5560,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,88,facebook,chat,nonvpn,SNMP
5561,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5562,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,106,facebook,chat,nonvpn,SNMP
5563,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5564,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,160,facebook,chat,nonvpn,SNMP
5565,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,124,facebook,chat,nonvpn,SNMP
5566,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
5567,131.202.240.242,131.202.240.45,51434,161,udp,0x00,0x00,160,facebook,chat,nonvpn,SNMP
5568,131.202.240.45,131.202.240.242,161,51434,udp,0x00,0x40,222,facebook,chat,nonvpn,SNMP
